ID,X_begin,Y_begin,Z_begin,X_end,Y_end,Z_end,dCL,sigmaz0,NumLanes,Emis_g_m_s,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom,KPH,FRC,LANES,TruckRoute,METERS,NetworkID,hist_rel_10,hist_rel_22,FFS
216,680299.4923,4164413.602,27.9,680312.5498,4164414.22,27.8,0,2,1,2.88391208975214e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,680312.5498,4164414.22,27.8,680319.4305,4164414.591,27.7,0,2,1,5.6301757182369e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,680319.4305,4164414.591,27.7,680333.7239,4164415.236,27.9,0,2,1,1.32780573675422e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,680333.7239,4164415.236,27.9,680348.6329,4164416.004,27.9,0,2,1,5.55305153568826e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,680348.6329,4164416.004,27.9,680359.839,4164416.47,27.8,0,2,1,1.57805888607509e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,680359.839,4164416.47,27.8,680363.7208,4164416.666,27.8,0,2,1,6.12354787761543e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,680363.7208,4164416.666,27.8,680378.8038,4164417.549,27.9,0,2,1,1.89949920967464e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,680378.8038,4164417.549,27.9,680386.6555,4164417.942,28,0,2,1,5.03677833856693e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,680386.6555,4164417.942,28,680402.8862,4164418.851,27.5,0,2,1,2.57628343588108e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,680402.8862,4164418.851,27.5,680420.1858,4164419.339,28.1,0,2,1,2.81228340924303e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,680420.1858,4164419.339,28.1,680433.6968,4164419.411,29.2,0,2,1,3.42286140106534e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,680433.6968,4164419.411,29.2,680438.2895,4164419.4,29.6,0,2,1,4.79376877354409e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,680438.2895,4164419.4,29.6,680456.5554,4164420.131,29.2,0,2,1,3.06812049324717e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,680456.5554,4164420.131,29.2,680466.0867,4164420.45,29,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,680466.0867,4164420.45,29,680485.0539,4164421.418,28.6,0,2,1,1.410816125638e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,680485.0539,4164421.418,28.6,680504.8204,4164422.182,28.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,680504.8204,4164422.182,28.8,680519.8273,4164422.509,29.4,0,2,1,6.35716674554013e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,680519.8273,4164422.509,29.4,680524.9472,4164422.62,29.6,0,2,1,3.04383763349398e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,680524.9472,4164422.62,29.6,680544.7162,4164423.273,29.6,0,2,1,1.05158348601605e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,680544.7162,4164423.273,29.6,680555.042,4164423.609,29.6,0,2,1,4.64607357984212e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,680555.042,4164423.609,29.6,680575.1664,4164424.159,29.5,0,2,1,1.60439560924269e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,680575.1664,4164424.159,29.5,680585.6688,4164424.499,29.5,0,2,1,2.56949808793798e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,680585.6688,4164424.499,29.5,680606.4136,4164424.951,29.5,0,2,1,1.0939908535926e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,680606.4136,4164424.951,29.5,680617.2715,4164425.188,29.5,0,2,1,2.78072151627949e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,680617.2715,4164425.188,29.5,680638.546,4164425.652,29.1,0,2,1,4.51528601921888e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,680638.546,4164425.652,29.1,680649.6687,4164425.894,28.9,0,2,1,8.49271798412029e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,680649.6687,4164425.894,28.9,680671.1197,4164426.362,28.4,0,2,1,1.31395507664753e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,680671.1197,4164426.362,28.4,680693.0096,4164426.951,27.9,0,2,1,1.25550308803585e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,680693.0096,4164426.951,27.9,680709.1617,4164427.414,27.6,0,2,1,1.45407629179548e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,680709.1617,4164427.414,27.6,680714.7231,4164427.536,27.5,0,2,1,7.76476859161371e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,680714.7231,4164427.536,27.5,680735.642,4164428.103,27.1,0,2,1,3.59763136079165e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,680735.642,4164428.103,27.1,680746.5882,4164428.342,26.9,0,2,1,9.67981747217482e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,680746.5882,4164428.342,26.9,680768.7381,4164429.158,26,0,2,1,5.40948850926256e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,680768.7381,4164429.158,26,680780.2998,4164429.522,25.5,0,2,1,4.80212603869706e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,680780.2998,4164429.522,25.5,680804.3991,4164430.048,25.8,0,2,1,4.72894137383288e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,680804.3991,4164430.048,25.8,680816.9342,4164430.321,25.9,0,2,1,1.01287741157209e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,680816.9342,4164430.321,25.9,680841.2125,4164430.74,27.1,0,2,1,5.10046822512197e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,680841.2125,4164430.74,27.1,680853.8383,4164430.905,27.7,0,2,1,7.33318115228913e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,680853.8383,4164430.905,27.7,680876.6062,4164431.735,28,0,2,1,1.29471294445312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,680876.6062,4164431.735,28,680898.6654,4164432.661,28.1,0,2,1,8.0620021993604e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,680898.6654,4164432.661,28.1,680914.1971,4164433.222,28.2,0,2,1,9.90854608206935e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,680914.1971,4164433.222,28.2,680919.5795,4164433.451,28.2,0,2,1,2.17179584759517e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,680919.5795,4164433.451,28.2,680937.5877,4164433.844,27.9,0,2,1,5.08464012123159e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,680937.5877,4164433.844,27.9,680946.945,4164434.048,27.8,0,2,1,7.98077492900842e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,680946.945,4164434.048,27.8,680962.0377,4164434.489,27.9,0,2,1,5.62270650695651e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,680962.0377,4164434.489,27.9,680969.8918,4164434.772,28,0,2,1,2.36646207864916e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,680969.8918,4164434.772,28,680982.5104,4164435.269,27.9,0,2,1,1.43323327715389e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,680982.5104,4164435.269,27.9,680989.0404,4164435.523,27.9,0,2,1,2.4942977400292e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,680989.0404,4164435.523,27.9,681000.3421,4164435.659,28.3,0,2,1,9.37255921371365e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,681000.3421,4164435.659,28.3,681010.8542,4164435.556,28.3,0,2,1,6.77282863102199e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,681010.8542,4164435.556,28.3,681017.747,4164435.373,28.1,0,2,1,2.47894506451057e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,681017.747,4164435.373,28.1,681020.1328,4164435.314,28,0,2,1,1.46105164058096e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,681020.1328,4164435.314,28,681028.5214,4164435.387,27.7,0,2,1,3.5262045294821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,681028.5214,4164435.387,27.7,681037.707,4164435.365,27.5,0,2,1,3.12373148373212e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,681037.707,4164435.365,27.5,681044.8597,4164435.411,27.4,0,2,1,3.52270017128719e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,681044.8597,4164435.411,27.4,681047.3315,4164435.465,27.4,0,2,1,1.11231945766934e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,681047.3315,4164435.465,27.4,681058.7215,4164435.603,27.8,0,2,1,4.42188515230888e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,681058.7215,4164435.603,27.8,681064.7242,4164435.734,28,0,2,1,7.54055514551748e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,681064.7242,4164435.734,28,681077.1784,4164435.673,28.3,0,2,1,1.67764766531134e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,681077.1784,4164435.673,28.3,681090.4222,4164435.852,28.4,0,2,1,2.24984268182667e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,681090.4222,4164435.852,28.4,681100.5763,4164435.963,28.3,0,2,1,1.60508305342736e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,681100.5763,4164435.963,28.3,681110.9021,4164436.299,28.4,0,2,1,3.28112786282822e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,681110.9021,4164436.299,28.4,681121.228,4164436.636,28.5,0,2,1,3.80378527332475e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,681121.228,4164436.636,28.5,681124.7566,4164436.824,28.6,0,2,1,1.75670217849644e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,681124.7566,4164436.824,28.6,681138.8831,4164437.022,29.3,0,2,1,5.28091862160536e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,681138.8831,4164437.022,29.3,681146.2124,4164437.071,29.6,0,2,1,8.8608755902951e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,681146.2124,4164437.071,29.6,681161.2193,4164437.4,29.5,0,2,1,5.07634402718431e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,681161.2193,4164437.4,29.5,681168.9876,4164437.57,29.5,0,2,1,1.32558983467806e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,681168.9876,4164437.57,29.5,681185.4976,4164437.82,29.3,0,2,1,2.74933186042946e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,681185.4976,4164437.82,29.3,681194.0603,4164438.007,29.2,0,2,1,9.6084439178873e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,681194.0603,4164438.007,29.2,681212.5051,4164438.632,29.6,0,2,1,2.88736748566417e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,681212.5051,4164438.632,29.6,681231.644,4164439.828,29.8,0,2,1,2.83148501708909e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,681231.644,4164439.828,29.8,681246.1018,4164441.033,29.8,0,2,1,1.8541636784217e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,681246.1018,4164441.033,29.8,681251.0379,4164441.474,29.8,0,2,1,7.78881479402155e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,681251.0379,4164441.474,29.8,681270.3412,4164443.228,29.7,0,2,1,4.01380764481763e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,681270.3412,4164443.228,29.7,681280.4783,4164444.116,29.6,0,2,1,8.13643485268047e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,681280.4783,4164444.116,29.6,681300.1565,4164444.88,29.5,0,2,1,5.33176922311734e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,681300.1565,4164444.88,29.5,681310.4799,4164445.328,29.4,0,2,1,9.08685794811672e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,681310.4799,4164445.328,29.4,681330.8741,4164445.663,30.1,0,2,1,2.52340969748767e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,681330.8741,4164445.663,30.1,681351.972,4164446.125,30.4,0,2,1,1.87632434650398e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,681351.972,4164446.125,30.4,681367.9475,4164446.586,30.4,0,2,1,2.60916463258194e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,681367.9475,4164446.586,30.4,681373.4206,4164446.706,30.4,0,2,1,9.90061231239227e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,681373.4206,4164446.706,30.4,681394.4278,4164447.277,30.4,0,2,1,1.98905917051555e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,681394.4278,4164447.277,30.4,681405.4598,4164447.63,30.4,0,2,1,6.05199975127006e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,681405.4598,4164447.63,30.4,681426.9084,4164448.21,30.5,0,2,1,3.51871858481348e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,681426.9084,4164448.21,30.5,681438.1194,4164448.456,30.6,0,2,1,5.64465075477488e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,681438.1194,4164448.456,30.6,681460.0045,4164449.268,30.6,0,2,1,2.19632965688981e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,681460.0045,4164449.268,30.6,681471.3896,4164449.629,30.6,0,2,1,2.93217880776827e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,681471.3896,4164449.629,30.6,681493.2796,4164450.219,30.7,0,2,1,1.21928086534173e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,681493.2796,4164450.219,30.7,681504.7554,4164450.471,30.7,0,2,1,1.79464322223981e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,681504.7554,4164450.471,30.7,681526.6405,4164451.284,30.6,0,2,1,1.013679809019e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,681526.6405,4164451.284,30.6,681538.0257,4164451.644,30.5,0,2,1,3.18664565190615e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,681538.0257,4164451.644,30.5,681559.9181,4164452.124,30.6,0,2,1,1.94539399612505e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,681559.9181,4164452.124,30.6,681571.3057,4164452.373,30.6,0,2,1,4.24922570920795e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,681571.3057,4164452.373,30.6,681593.1073,4164452.962,30.7,0,2,1,2.22376410740246e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,681593.1073,4164452.962,30.7,681604.4949,4164453.212,30.7,0,2,1,3.62588838973497e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,681604.4949,4164453.212,30.7,681625.8504,4164454.013,30.8,0,2,1,1.76409746305691e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,681625.8504,4164454.013,30.8,681637.0589,4164454.37,30.8,0,2,1,2.06879300671775e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,681637.0589,4164454.37,30.8,681657.2814,4164454.481,31.1,0,2,1,1.84919824230226e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,681657.2814,4164454.481,31.1,681667.7887,4164454.6,31.2,0,2,1,4.35841512834287e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,681667.7887,4164454.6,31.2,681686.6797,4164455.014,31.3,0,2,1,1.83109206896727e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,681686.6797,4164455.014,31.3,681696.4783,4164455.229,31.3,0,2,1,2.90787538564294e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,681696.4783,4164455.229,31.3,681714.9279,4164455.634,31.2,0,2,1,1.4847446982548e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,681714.9279,4164455.634,31.2,681724.55,4164455.845,31.2,0,2,1,2.27547187601406e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,681724.55,4164455.845,31.2,681742.2051,4164456.232,31.2,0,2,1,9.85310433153696e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,681742.2051,4164456.232,31.2,681751.3858,4164456.434,31.2,0,2,1,1.8512683861023e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,681751.3858,4164456.434,31.2,681767.1872,4164456.781,31.1,0,2,1,7.21268401352181e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,681767.1872,4164456.781,31.1,681775.4851,4164456.963,31,0,2,1,1.08426862662315e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,681775.4851,4164456.963,31,681789.8716,4164457.389,30.8,0,2,1,5.56472630014574e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,681789.8716,4164457.389,30.8,681797.3727,4164457.665,30.7,0,2,1,9.47149149777438e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,681797.3727,4164457.665,30.7,681810.0819,4164458.055,30.5,0,2,1,4.69456420594025e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,681810.0819,4164458.055,30.5,681816.7002,4164458.311,30.4,0,2,1,2.20411780189961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,681816.7002,4164458.311,30.4,681826.9377,4164458.647,30.2,0,2,1,1.55197439405451e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,681826.9377,4164458.647,30.2,681832.2343,4164458.763,30.1,0,2,1,2.92520808216219e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,681832.2343,4164458.763,30.1,681840.2698,4164458.829,30.2,0,2,1,2.19002905367825e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,681840.2698,4164458.829,30.2,681844.5071,4164458.922,30.2,0,2,1,4.22343129685335e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,681844.5071,4164458.922,30.2,681851.8364,4164458.972,30.3,0,2,1,1.89626975164839e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,681851.8364,4164458.972,30.3,681855.6347,4164458.944,30.3,0,2,1,2.81697795000953e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,681855.6347,4164458.944,30.3,681861.3775,4164458.848,30.4,0,2,1,1.4483487702941e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,681861.3775,4164458.848,30.4,681864.3813,4164458.803,30.5,0,2,1,4.12533541767369e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,681864.3813,4164458.803,30.5,681868.4493,4164458.559,30.6,0,2,1,1.99189567953085e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,681868.4493,4164458.559,30.6,681870.5704,4164458.495,30.6,0,2,1,2.86046166992743e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,681870.5704,4164458.495,30.6,681873.2186,4164458.553,30.4,0,2,1,2.40546347928431e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,681873.2186,4164458.553,30.4,681874.6311,4164458.584,30.3,0,2,1,4.9636780423308e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,681874.6311,4164458.584,30.3,681875.8669,4164458.611,30.2,0,2,1,4.74117959837231e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,681875.8669,4164458.611,30.2,681876.5731,4164458.627,30.1,0,2,1,7.93361417421078e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,681876.5731,4164458.627,30.1,681876.7497,4164458.63,29.8,0,2,1,2.24062533991795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,681876.7497,4164458.63,29.8,681876.8379,4164458.632,29.6,0,2,1,4.89425144141766e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,681876.8379,4164458.632,29.6,681876.8379,4164458.632,29.3,0,2,1,4.1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,681876.8379,4164458.632,29.3,681876.8379,4164458.632,29.1,0,2,1,7.05e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,681876.8379,4164458.632,29.1,681876.8355,4164458.743,29,0,2,1,1.05090774499262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,681876.8355,4164458.743,29,681876.8331,4164458.854,28.9,0,2,1,1.13123190384556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,681876.8331,4164458.854,28.9,681876.8331,4164458.854,28.8,0,2,1,1.67e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,681876.8331,4164458.854,28.8,681876.7424,4164458.963,28.7,0,2,1,8.06743685718015e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,681876.7424,4164458.963,28.7,681876.7399,4164459.074,28.7,0,2,1,1.53167058238251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,681876.7399,4164459.074,28.7,681876.7399,4164459.074,28.6,0,2,1,2.14e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,681876.7399,4164459.074,28.6,681876.8282,4164459.076,28.6,0,2,1,2.27640535073495e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,681876.8282,4164459.076,28.6,681876.7399,4164459.074,28.6,0,2,1,2.65014354264665e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,681876.7399,4164459.074,28.6,681876.8282,4164459.076,28.6,0,2,1,7.59934323553805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,681876.8282,4164459.076,28.6,681879.1185,4164459.349,28.6,0,2,1,3.52058996555161e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,681879.1185,4164459.349,28.6,681880.3519,4164459.487,28.6,0,2,1,8.21830330638577e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,681880.3519,4164459.487,28.6,681886.7029,4164459.848,28.4,0,2,1,2.24687013551241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,681886.7029,4164459.848,28.4,681890.055,4164460.033,28.3,0,2,1,1.47382218911717e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,681890.055,4164460.033,28.3,681899.1401,4164460.565,27.8,0,2,1,1.3165950820462e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,681899.1401,4164460.565,27.8,681903.9045,4164460.781,27.5,0,2,1,2.5948147990393e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,681903.9045,4164460.781,27.5,681913.3476,4164461.099,27,0,2,1,3.76255232850503e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,681913.3476,4164461.099,27,681918.291,4164461.208,26.7,0,2,1,3.04820791609309e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,681918.291,4164461.208,26.7,681927.2879,4164461.739,25.8,0,2,1,4.7144374856717e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,681927.2879,4164461.739,25.8,681931.9616,4164462.063,25.4,0,2,1,7.72003185959744e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
