ID,X_begin,Y_begin,Z_begin,X_end,Y_end,Z_end,dCL,sigmaz0,NumLanes,Emis_g_m_s,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom,KPH,FRC,LANES,TruckRoute,METERS,NetworkID,hist_rel_10,hist_rel_22,FFS
517,628262.6498,4270836.292,7.3,628293.4428,4270844.999,7.8,0,2,1,6.24913907954328e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,628293.4428,4270844.999,7.8,628325.0375,4270852.61,8.4,0,2,1,6.15309070955423e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,628325.0375,4270852.61,8.4,628348.7478,4270857.43,8.9,0,2,1,8.2643104734043e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,628348.7478,4270857.43,8.9,628372.4758,4270861.141,9.5,0,2,1,1.24875546792713e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,628372.4758,4270861.141,9.5,628396.2128,4270864.297,10.1,0,2,1,1.25243664367008e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,628396.2128,4270864.297,10.1,628420.2324,4270866.125,10.7,0,2,1,1.24498998341441e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,628420.2324,4270866.125,10.7,628444.4387,4270867.18,11.3,0,2,1,1.23779300912333e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,628444.4387,4270867.18,11.3,628468.6717,4270866.57,11.9,0,2,1,8.24806197153979e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,628468.6717,4270866.57,11.9,628492.9172,4270865.183,12.4,0,2,1,4.11687465612827e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,628492.9172,4270865.183,12.4,628517.0045,4270862.795,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,628517.0045,4270862.795,13,628541.1008,4270859.852,13.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,628541.1008,4270859.852,13.6,628564.9571,4270855.573,14.1,0,2,1,4.12504391140181e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,628564.9571,4270855.573,14.1,628588.6518,4270850.515,14.6,0,2,1,4.1264874895428e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,628588.6518,4270850.515,14.6,628612.0194,4270844.119,15.2,0,2,1,4.12636144096529e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,628612.0194,4270844.119,15.2,628635.3124,4270836.946,15.7,0,2,1,4.1020977256073e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,628635.3124,4270836.946,15.7,628658.1913,4270828.434,16.1,0,2,1,4.09594472317471e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,628658.1913,4270828.434,16.1,628680.8197,4270819.251,16.3,0,2,1,4.09480632860229e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,628680.8197,4270819.251,16.3,628702.8544,4270809.061,16.5,0,2,1,4.11897323857984e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,628702.8544,4270809.061,16.5,628724.4625,4270798.308,16.7,0,2,1,4.14312269180783e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,628724.4625,4270798.308,16.7,628745.6511,4270786.55,16.8,0,2,1,4.12665681851296e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,628745.6511,4270786.55,16.8,628766.5004,4270774.232,16.7,0,2,1,4.12939083795389e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,628766.5004,4270774.232,16.7,628786.4982,4270760.678,16.9,0,2,1,4.13930281713544e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,628786.4982,4270760.678,16.9,628805.9841,4270746.451,17.1,0,2,1,4.14456788939512e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,628805.9841,4270746.451,17.1,628824.5296,4270731.099,17.5,0,2,1,4.15299882567396e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,628824.5296,4270731.099,17.5,628842.4745,4270715.182,17.9,0,2,1,4.16836616860546e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,628842.4745,4270715.182,17.9,628859.6514,4270698.253,18.1,0,2,1,4.14634757502983e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,628859.6514,4270698.253,18.1,628876.3147,4270680.761,18.2,0,2,1,4.139329941876e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,628876.3147,4270680.761,18.2,628892.4625,4270662.817,18.9,0,2,1,4.14077169353365e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,628892.4625,4270662.817,18.9,628908.4379,4270644.76,19.7,0,2,1,4.14536573420446e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,628908.4379,4270644.76,19.7,628924.5858,4270626.816,20.3,0,2,1,4.14122482076193e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,628924.5858,4270626.816,20.3,628940.7339,4270608.872,20.8,0,2,1,4.14161128512339e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,628940.7339,4270608.872,20.8,628956.882,4270590.928,21.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,628956.882,4270590.928,21.2,628973.0319,4270572.873,21.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,628973.0319,4270572.873,21.4,628989.1819,4270554.819,21.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,628989.1819,4270554.819,21.8,629005.332,4270536.764,22.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,629005.332,4270536.764,22.3,629021.4822,4270518.709,22.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,629021.4822,4270518.709,22.8,629037.6306,4270500.766,23.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,629037.6306,4270500.766,23.3,629053.8663,4270482.823,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,629053.8663,4270482.823,24,629070.0166,4270464.769,24.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,629070.0166,4270464.769,24.7,629086.3395,4270446.828,25.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,629086.3395,4270446.828,25.2,629102.6625,4270428.887,25.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,629102.6625,4270428.887,25.7,629118.8984,4270410.945,26.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,629118.8984,4270410.945,26.1,629135.0491,4270392.891,26.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,629135.0491,4270392.891,26.5,629151.3741,4270374.839,26.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,629151.3741,4270374.839,26.9,629167.6102,4270356.897,27.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,629167.6102,4270356.897,27.3,629183.7593,4270338.954,27.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,629183.7593,4270338.954,27.7,629199.8231,4270320.898,27.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,629199.8231,4270320.898,27.9,629215.0886,4270303.718,28.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,629215.0886,4270303.718,28.1,629230.0004,4270286.864,28.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,629230.0004,4270286.864,28.2,629244.2898,4270270.778,28.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,629244.2898,4270270.778,28.3,629258.309,4270255.242,28.4,0,2,1,4.77871493846695e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,629258.309,4270255.242,28.4,629271.8872,4270240.033,28.3,0,2,1,9.80917077807474e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,629271.8872,4270240.033,28.3,629285.2895,4270224.931,28.2,0,2,1,4.95263372424062e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,629285.2895,4270224.931,28.2,629298.3397,4270210.046,28.1,0,2,1,1.0102956986744e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,629298.3397,4270210.046,28.1,629311.214,4270195.269,28,0,2,1,1.02046411333419e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,629311.214,4270195.269,28,629324.003,4270180.379,27.9,0,2,1,1.01894690917846e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,629324.003,4270180.379,27.9,629336.792,4270165.49,27.8,0,2,1,1.01894609674629e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,629336.792,4270165.49,27.8,629349.67,4270150.491,27.6,0,2,1,1.51745505254002e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,629349.67,4270150.491,27.6,629362.5499,4270135.381,27.5,0,2,1,1.00731871238293e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,629362.5499,4270135.381,27.5,629366.9902,4270130.236,27.5,0,2,1,2.94277824729183e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,629366.9902,4270130.236,27.5,629384.7406,4270110.321,27.2,0,2,1,1.49929480856091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,629384.7406,4270110.321,27.2,629403.0192,4270090.081,26.9,0,2,1,7.33315614057044e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,629403.0192,4270090.081,26.9,629416.8576,4270074.987,26.7,0,2,1,4.88311705819883e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,629416.8576,4270074.987,26.7,629430.6924,4270060.115,26.5,0,2,1,9.84578426510136e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,629430.6924,4270060.115,26.5,629444.6126,4270045.355,26.3,0,2,1,9.85727109608568e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,629444.6126,4270045.355,26.3,629458.2661,4270030.924,26.1,0,2,1,1.00666825406841e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,629458.2661,4270030.924,26.1,629471.8308,4270016.602,26,0,2,1,5.06942842543787e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,629471.8308,4270016.602,26,629484.597,4270003.155,25.6,0,2,1,5.39206341485e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,629484.597,4270003.155,25.6,629497.0076,4269990.147,25.1,0,2,1,5.55994982483328e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,629497.0076,4269990.147,25.1,629508.6216,4269977.903,24.4,0,2,1,5.92044189865732e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,629508.6216,4269977.903,24.4,629519.8781,4269966.208,23.7,0,2,1,6.15491616234822e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,629519.8781,4269966.208,23.7,629530.2545,4269955.054,23.1,0,2,1,1.31180957719705e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,629530.2545,4269955.054,23.1,629540.19,4269944.226,22.4,0,2,1,6.79700483511192e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,629540.19,4269944.226,22.4,629549.071,4269933.935,21.9,0,2,1,1.47037925764213e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,629549.071,4269933.935,21.9,629557.2514,4269923.856,21.4,0,2,1,1.53951459960645e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,629557.2514,4269923.856,21.4,629563.8835,4269912.53,21,0,2,1,1.52314839385102e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,629563.8835,4269912.53,21,629569.6515,4269900.746,20.8,0,2,1,1.52425483732809e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,629569.6515,4269900.746,20.8,629574.1343,4269887.61,20,0,2,1,2.15775890326927e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,629574.1343,4269887.61,20,629577.9308,4269873.796,19,0,2,1,2.08903790540965e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,629577.9308,4269873.796,19,629579.041,4269859.051,18.1,0,2,1,2.02508811735549e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,629579.041,4269859.051,18.1,629578.7661,4269843.729,17.4,0,2,1,1.9555517735474e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,629578.7661,4269843.729,17.4,629575.8794,4269828.253,16.9,0,2,1,1.9046837256579e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,629575.8794,4269828.253,16.9,629571.6876,4269812.645,16.4,0,2,1,3.71086757249361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,629571.6876,4269812.645,16.4,629565.2288,4269797.112,15.7,0,2,1,4.1574059706277e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,629565.2288,4269797.112,15.7,629557.6355,4269781.671,15,0,2,1,5.22611251973554e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,629557.6355,4269781.671,15,629548.9204,4269765.545,14.2,0,2,1,4.90543828852485e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,629548.9204,4269765.545,14.2,629539.6915,4269748.857,13.2,0,2,1,4.18925402249487e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,629539.6915,4269748.857,13.2,629530.1284,4269731.275,12.5,0,2,1,4.49403739881298e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,629530.1284,4269731.275,12.5,629520.3111,4269713.245,12,0,2,1,4.86961503719476e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,629520.3111,4269713.245,12,629510.2378,4269694.878,11.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,629510.2378,4269694.878,11.9,629500.079,4269676.399,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,629500.079,4269676.399,12,629490.1071,4269657.146,12,0,2,1,4.61200934118217e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,629490.1071,4269657.146,12,629480.1404,4269637.559,11.9,0,2,1,6.825482667795e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,629480.1404,4269637.559,11.9,629470.6237,4269617.092,11.8,0,2,1,8.41768178326721e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,629470.6237,4269617.092,11.8,629461.2884,4269596.184,11.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,629461.2884,4269596.184,11.7,629452.1399,4269574.502,11.6,0,2,1,4.24930377303577e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,629452.1399,4269574.502,11.6,629443.0855,4269552.378,11.5,0,2,1,4.1831054256536e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,629443.0855,4269552.378,11.5,629434.4776,4269529.595,11.4,0,2,1,1.23176310517142e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,629434.4776,4269529.595,11.4,629426.1381,4269506.372,11.2,0,2,1,1.21577289875794e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,629426.1381,4269506.372,11.2,629418.8495,4269482.833,10.9,0,2,1,8.11579625893412e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,629418.8495,4269482.833,10.9,629411.9983,4269459.19,10.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,629411.9983,4269459.19,10.6,629406.2797,4269435.566,10.5,0,2,1,1.23421434047441e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,629406.2797,4269435.566,10.5,629401.1727,4269411.84,10.4,0,2,1,2.88431359745737e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,629401.1727,4269411.84,10.4,629396.9388,4269388.018,10.2,0,2,1,2.8929669821124e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,629396.9388,4269388.018,10.2,629393.3165,4269364.094,10,0,2,1,2.47963880037245e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,629393.3165,4269364.094,10,629390.4838,4269339.85,9.7,0,2,1,1.63863293576709e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,629390.4838,4269339.85,9.7,629388.0866,4269315.613,9.5,0,2,1,1.23173706532584e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,629388.0866,4269315.613,9.5,629386.6515,4269291.17,9.2,0,2,1,1.22513212669174e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,629386.6515,4269291.17,9.2,629385.7409,4269266.625,8.8,0,2,1,1.22120576576003e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,629385.7409,4269266.625,8.8,629385.5273,4269242.09,8.7,0,2,1,1.22271258068701e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,629385.5273,4269242.09,8.7,629385.6605,4269217.672,8.6,0,2,1,1.22857966440786e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,629385.6605,4269217.672,8.6,629386.8428,4269193.049,8.4,0,2,1,1.21693500331609e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,629386.8428,4269193.049,8.4,629388.6386,4269168.214,8.1,0,2,1,1.20473939030725e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,629388.6386,4269168.214,8.1,629391.2985,4269143.837,7.9,0,2,1,1.22336414062333e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,629391.2985,4269143.837,7.9,629394.563,4269119.803,7.8,0,2,1,1.23685032221318e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,629394.563,4269119.803,7.8,629398.7913,4269095.451,7.4,0,2,1,1.21362711104257e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,629398.7913,4269095.451,7.4,629403.6331,4269070.888,7,0,2,1,1.19810163288321e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,629403.6331,4269070.888,7,629409.4245,4269046.894,6.7,0,2,1,1.21534821058255e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,629409.4245,4269046.894,6.7,629415.559,4269023.239,6.5,0,2,1,1.22758677237099e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,629415.559,4269023.239,6.5,629417.6958,4269015.06,6.4,0,2,1,3.54838353625747e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,629417.6958,4269015.06,6.4,629426.9966,4268984.241,5.8,0,2,1,9.31759594236065e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,629426.9966,4268984.241,5.8,629436.4807,4268952.87,5.5,0,2,1,9.15349207933395e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,629436.4807,4268952.87,5.5,629443.3941,4268929.561,5.6,0,2,1,1.23390190598138e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,629443.3941,4268929.561,5.6,629450.7415,4268906.37,5.6,0,2,1,1.23318249986324e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,629450.7415,4268906.37,5.6,629458.3485,4268883.294,5.6,0,2,1,1.64625758676626e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,629458.3485,4268883.294,5.6,629466.0427,4268860.219,5.6,0,2,1,1.23336883071609e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,629466.0427,4268860.219,5.6,629473.8241,4268837.146,5.5,0,2,1,1.23202253861375e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,629473.8241,4268837.146,5.5,629481.5238,4268813.738,5.4,0,2,1,1.21745518482128e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,629481.5238,4268813.738,5.4,629489.14,4268790.108,5.2,0,2,1,8.05519973511958e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,629489.14,4268790.108,5.2,629496.0555,4268766.687,5.2,0,2,1,1.2285081306845e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,629496.0555,4268766.687,5.2,629502.5336,4268743.371,5.4,0,2,1,1.23965510142217e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,629502.5336,4268743.371,5.4,629508.5815,4268719.715,5.6,0,2,1,1.22860811690428e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,629508.5815,4268719.715,5.6,629514.4569,4268695.945,5.7,0,2,1,1.22521161458855e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,629514.4569,4268695.945,5.7,629520.1616,4268671.95,6,0,2,1,1.2162784025586e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,629520.1616,4268671.95,6,629525.8664,4268647.955,6.3,0,2,1,1.21627825363908e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,629525.8664,4268647.955,6.3,629531.4841,4268623.959,6.7,0,2,1,8.11418406725277e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,629531.4841,4268623.959,6.7,629537.0128,4268600.073,7.1,0,2,1,1.22342394498264e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,629537.0128,4268600.073,7.1,629542.4545,4268576.185,7.3,0,2,1,8.16300771158563e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,629542.4545,4268576.185,7.3,629547.8073,4268552.406,7.3,0,2,1,8.20564602094755e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,629547.8073,4268552.406,7.3,629553.3415,4268528.187,7.2,0,2,1,4.02512608157015e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,629553.3415,4268528.187,7.2,629558.8776,4268503.856,7,0,2,1,4.00751193203716e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,629558.8776,4268503.856,7,629564.4119,4268479.637,7.1,0,2,1,4.02512518075916e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,629564.4119,4268479.637,7.1,629570.0352,4268455.308,7.3,0,2,1,4.00460570663425e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,629570.0352,4268455.308,7.3,629575.6441,4268431.867,7.4,0,2,1,8.29766200934691e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,629575.6441,4268431.867,7.4,629581.2477,4268408.758,7.3,0,2,1,8.41104312548596e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,629581.2477,4268408.758,7.3,629587.6427,4268385.219,7.3,0,2,1,8.19915691135965e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,629587.6427,4268385.219,7.3,629594.4771,4268361.464,7.4,0,2,1,8.09119270328539e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,629594.4771,4268361.464,7.4,629601.7436,4268337.939,7.3,0,2,1,8.12271790184485e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,629601.7436,4268337.939,7.3,629609.1808,4268314.638,7.2,0,2,1,4.08847370085939e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,629609.1808,4268314.638,7.2,629617.7437,4268291.8,6.9,0,2,1,8.19915089798279e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,629617.7437,4268291.8,6.9,629626.8277,4268269.081,6.7,0,2,1,8.17374813810958e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,629626.8277,4268269.081,6.7,629636.2513,4268246.922,6.3,0,2,1,8.30481347578698e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,629636.2513,4268246.922,6.3,629645.8475,4268224.878,5.9,0,2,1,8.31736353442667e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,629645.8475,4268224.878,5.9,629655.3458,4268203.497,5.9,0,2,1,8.5487839394598e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,629655.3458,4268203.497,5.9,629664.8423,4268182.228,6.1,0,2,1,1.71718731708132e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,629664.8423,4268182.228,6.1,629674.3407,4268160.848,6.5,0,2,1,2.13688191214761e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,629674.3407,4268160.848,6.5,629683.8427,4268139.246,6.9,0,2,1,2.11837437181059e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,629683.8427,4268139.246,6.9,629693.1759,4268117.308,7.1,0,2,1,2.51661585657701e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,629693.1759,4268117.308,7.1,629702.3384,4268095.145,7.2,0,2,1,2.08488180719346e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,629702.3384,4268095.145,7.2,629711.5028,4268072.872,7.3,0,2,1,2.07594156108585e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,629711.5028,4268072.872,7.3,629720.5818,4268050.486,7.4,0,2,1,8.27909607802412e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,629720.5818,4268050.486,7.4,629729.5774,4268027.876,7.6,0,2,1,8.21896528417349e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,629729.5774,4268027.876,7.6,629738.4877,4268005.155,7.8,0,2,1,4.09716195208788e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,629738.4877,4268005.155,7.8,629747.0513,4267982.316,7.9,0,2,1,4.09983314609757e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,629747.0513,4267982.316,7.9,629755.4424,4267959.364,8,0,2,1,8.18395424223513e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,629755.4424,4267959.364,8,629763.4939,4267935.852,8,0,2,1,8.04733405841101e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,629763.4939,4267935.852,8,629771.3767,4267912.003,7.9,0,2,1,7.96257410851827e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,629771.3767,4267912.003,7.9,629779.2468,4267888.932,8.2,0,2,1,8.20386235337419e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,629779.2468,4267888.932,8.2,629787.2841,4267866.307,8.6,0,2,1,8.32871114850725e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,629787.2841,4267866.307,8.6,629795.0637,4267843.456,8.9,0,2,1,8.28473636431035e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
